OperationName,Operation
8C3,-0.0,1.0,0.0,0.0,-0.0,1.0,1.0,0.0,-0.0
8C3,-0.0,0.0,1.0,1.0,-0.0,0.0,0.0,1.0,-0.0
8C3,-0.0,0.0,-1.0,1.0,-0.0,0.0,0.0,-1.0,-0.0
8C3,-0.0,1.0,-0.0,0.0,-0.0,-1.0,-1.0,-0.0,-0.0
8C3,-0.0,0.0,1.0,-1.0,-0.0,0.0,0.0,-1.0,-0.0
8C3,-0.0,-1.0,0.0,-0.0,-0.0,-1.0,1.0,-0.0,-0.0
8C3,-0.0,-1.0,0.0,0.0,-0.0,1.0,-1.0,0.0,-0.0
8C3,-0.0,-0.0,-1.0,-1.0,-0.0,0.0,-0.0,1.0,-0.0
3C2,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.0,-1.0
3C2,-1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-1.0
3C2,-1.0,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0,1.0
6S4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
6S4,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0
6S4,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
6S4,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
6S4,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0
6S4,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
6sigma_d,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
6sigma_d,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0
6sigma_d,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
6sigma_d,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6sigma_d,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6sigma_d,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
